Motif ID,Mean,STD
1142,0.0012426867860414362,0.00053606016550022983
1143,0.0003382387339247815,0.00023466235883160347
1141,0.00035543315094819128,0.00023146038709863151
693,0.00012568446695668449,7.3624706387548334e-05
2486,0.00045812345112363059,0.0004594951899877808
2487,0.00038878435219460121,0.0004062618095766041
2485,0.00039258784846007305,0.00038512659542771187
2483,6.8943776048870193e-05,0.0001097603303842662
815,1.5518153047538425e-05,2.850228647529543e-05
2461,0.0003303192758882397,0.00036111620601865464
2462,2.1236968219040815e-05,3.0918459957428323e-05
2463,1.2139401193642078e-05,1.9571661336162384e-05
1791,1.2540457425295628e-05,6.1097413592669703e-05
1318,0.0018117889696146476,0.00066283796689468909
2318,0.0028962521065641223,0.0014931598220385119
2319,9.9720221612030078e-05,8.5234326127083893e-05
415,0.00043164639344172722,0.00050197516090137446
2799,2.0523526144448429e-07,1.0903228060464194e-06
2415,9.1550733302302475e-06,1.5527328349066373e-05
411,0.00046541326258585852,0.00060607512772375201
299,0.0017268689501895825,0.00059496241963725343
294,0.013151025291396005,0.0044379047771079426
295,0.00061664178830006815,0.00037131658494398052
292,0.043127315294162256,0.027586598317210713
863,7.1758188636018655e-06,1.8465071041291282e-05
291,0.01376790571699479,0.0027334752519778561
591,0.00062761374635432335,0.0016419506661116822
590,0.0040645505238958331,0.0045183091169363762
319,0.00013816282236961655,0.00015692501710711125
311,0.0021345577606104549,0.00095071105150778396
310,0.013485819438118626,0.0054320961112602952
191,0.00047885421416888339,0.00065910714637724347
1126,0.0012810598285174844,0.00056828082840934731
270,0.022139579040208444,0.0054812469164868781
271,0.0018739369252956952,0.00065607799228719005
3583,3.0164376990912149e-05,8.0294503396469529e-05
275,0.021424923125865421,0.0051504771121842702
278,0.011504711663598644,0.0041533751688679638
279,0.00095336216438379469,0.00046643436854107347
367,0.00017352857773218612,0.0003931571647369972
2267,0.00011613310589975656,0.00019066376412031196
2283,4.3929444702247119e-05,7.8381917067672405e-05
2935,8.6673728883558133e-06,2.1801395216323294e-05
447,0.00045546191158701041,0.00064885859854399701
102,0.0074425117527443449,0.0011338097694819237
3310,2.4474130840402994e-07,1.0097334841912126e-06
2287,9.7687729462562201e-06,2.5451815626690381e-05
39,0.012774203923631332,0.0036956217998353534
38,0.05176887936151707,0.011028840549230024
2229,0.00021763556023930984,0.00017401040357146387
438,0.0018532862185455306,0.0010242602159418971
439,0.002324721156751993,0.001446159298907406
2165,0.000307502822156078,0.00015317870814031385
2167,0.00033448157071182288,0.00019739655720018323
435,0.00053061728683333599,0.00045961133470364828
2163,0.0001485869983521406,9.945611449457462e-05
431,0.00023058677870145991,0.00020670254569182068
2293,6.202973851979069e-05,7.2387519027595761e-05
2291,4.660887746502591e-05,7.1898534340861998e-05
2295,6.3674230888246104e-05,9.1499951349699918e-05
2294,0.00052836181463629492,0.00041946332467572827
2190,0.0030170920456336074,0.00081746521538516854
2191,0.0001410529327767786,8.0054305188264556e-05
63,0.0021568440954937711,0.0020212849622128159
2194,0.014775569641354994,0.0074637636458634235
2196,0.017149780610941655,0.0048439055825943555
255,0.00014327375061569549,0.00022515320758858368
2227,0.00022567755978139764,0.0002149055673826086
3519,2.596502351068198e-05,5.5003466836265522e-05
2203,0.00010543410641928207,0.00012324006404702156
2205,0.00013731713259951045,0.00012384971930513595
3455,2.2454727729485842e-05,5.2499509728274306e-05
3511,0.00016833816750737082,0.00023110637286270522
3510,0.00013473887347090422,0.00024896149380005143
1205,0.00029186440135678903,0.00051097360772038353
735,1.0917500492639987e-05,2.9778940739965801e-05
2367,4.9012119110120841e-06,1.1518698381956717e-05
631,0.00064071070025937334,0.00098343931873923077
1215,4.7716845424354304e-05,0.00012872301788102665
2423,8.6971376499503843e-06,1.3752526825443984e-05
164,0.11955561928921778,0.022207102348149869
166,0.0073696262373061225,0.0012980131697117533
95,0.00053085710907366951,0.00077749757176148661
161,0.052956180378043206,0.0091331075224645331
162,0.075235381622946684,0.020685120601015423
1102,0.0031508936772856799,0.0011270355226911442
3438,5.6907980880140629e-05,0.00010480612189179418
2347,7.3395092988495401e-05,7.6424356465183447e-05
2343,8.5279318563469489e-05,9.3628106377280308e-05
2342,0.0033899242807199493,0.0024339751461043466
1190,0.0018749946316308265,0.00081389437491966303
1195,0.00046317256862303833,0.00031395048963409316
2223,1.5586941403353969e-05,3.0277755129260047e-05
1197,0.00055435612469248723,0.00083229447077813037
2221,0.00032214475892362567,0.00021445146444231579
1279,9.0716968145664562e-06,2.0075336222795777e-05
142,0.013067422666376862,0.0033100438529508635
143,0.001617703497614932,0.00056031757567105635
614,0.0017521966832065501,0.00096204276163357964
1199,1.1215702332015643e-05,2.265662436275912e-05
2127,0.0005201542227926153,0.0005662366537479912
2126,0.0051888217193021913,0.0022440024275106607
879,5.0013954933437545e-05,0.00012888897894175534
943,6.4095596318307371e-05,0.00012070759897297134
1471,4.9191067566429181e-05,0.00010472290617317754
430,2.2061781344116639e-05,3.2817245919804419e-05
351,6.7233636308806872e-05,8.4196491406200865e-05
47,0.0038920377325344108,0.0034252303372381602
