Motif ID,Mean,STD
541134,2.2993284663719756e-05,1.2724751798703604e-05
541135,8.4971395986361914e-07,1.5228261948376997e-06
541133,7.5700888299966269e-05,3.5473486105042995e-05
35230,5.8469427746887922e-06,9.1940189050230146e-06
35547,1.1535452652036061e-07,3.6097905287540871e-07
35549,3.4518301243511838e-06,5.8675955808986757e-06
145758,5.3508310908221083e-08,2.3976572205637409e-07
35543,3.6215876245996617e-07,9.4080599881981408e-07
583551,5.2514826327115043e-09,3.8231370647787947e-08
562111,1.0502965265423009e-08,7.6462741295575894e-08
296366,2.5183899229583682e-06,4.7782791892599928e-06
296364,7.3806025664515146e-06,1.0676244512203508e-05
296363,2.1870686924529235e-06,2.0657246942707299e-06
581359,1.8663568253896075e-07,5.0643999287927414e-07
35231,4.0491594974695449e-07,1.0344411742959273e-06
19391,2.5033802860383197e-06,6.2494839938243315e-06
567021,8.7847177888933549e-08,4.3133452474423474e-07
817015,1.0743865938311212e-06,3.2889896834533965e-06
212191,7.160273662585232e-08,4.0570182321834438e-07
812007,4.1990554185567795e-07,9.3093420055888073e-07
420333,3.9422659876823115e-09,2.8700129603100171e-08
27373,1.126546076009732e-06,2.3182393756603184e-06
82220,0.0010414465030624915,0.00041212469366747913
552639,6.3512316681174368e-08,1.986556967926616e-07
75949,3.0373725194090405e-06,3.8910547429870969e-06
279500,4.3409971657295853e-05,2.4222063933321476e-05
279502,3.2387923120566774e-06,4.0897073875391939e-06
552631,4.2959713266044923e-08,1.7657857035176986e-07
552635,3.4294554212974722e-08,1.4230837820900853e-07
297707,1.8222432574891227e-07,7.2080622804036724e-07
99998,3.5101195285534213e-07,9.0669697900026987e-07
297703,3.4311690867640687e-08,2.1786568519855034e-07
297709,2.769855913298914e-08,1.1547091758676123e-07
16701,0.00017167634069843214,0.00011276370130700047
80590,1.6261464081680795e-07,6.6555634825252379e-07
543803,1.48622243059163e-07,5.5566312024412027e-07
280987,2.1386930552675966e-06,5.9342590648259264e-06
17259,1.1062665565360269e-06,2.5707206455973222e-06
100014,1.0271783865818361e-06,1.2388219855656911e-06
543806,1.5336267963092185e-06,3.0034893496588438e-06
552686,4.8161420072311269e-07,1.5967365428686451e-06
839423,2.5966958914402467e-08,1.8904231438728234e-07
295851,3.0614575359393126e-06,7.2163473936161285e-06
52461,1.8301889645015455e-05,1.7499604960886053e-05
52462,0.00043315070908117842,0.00046372468501988293
52463,2.4346208442417844e-05,2.7825773147916103e-05
295854,2.6405533258988364e-06,3.4565772905345592e-06
297562,5.0382251232754179e-06,8.1569196457912751e-06
297561,4.9510888002554259e-05,3.4121390901979664e-05
549755,2.7360731534440073e-08,1.6418525573964758e-07
297564,2.3490900298864736e-06,2.8121133728594136e-06
