Motif ID,Mean,STD
63,0.0016996556100390078,0.002405947255729114
11,0.11769264911507762,0.028904008475451434
10,0.24926846718412285,0.071791904198547848
39,0.010792461387940799,0.0054152757793712288
38,0.0062111893209572588,0.0044860190952236761
15,0.020932646219322674,0.01568149845317306
23,0.0063116073478312051,0.0088316678139811495
47,0.0053656391800910854,0.0050743762303917302
42,0.045623833480080908,0.020427066761385781
43,0.017276001782770507,0.0096505340680809754
3,0.26207316845937062,0.079687387642035784
7,0.048227063477161665,0.015176749868241175
9,0.20852561743523387,0.073236463731502291
