Motif ID,Mean,STD
63,0.00080891842134906073,0.001583993804016181
11,0.074265246790520351,0.017691668957205895
10,0.21416681405736174,0.036868694290977264
39,0.013771490973457125,0.0043207219907763373
38,0.013980896230438746,0.0031887007819192265
15,0.010649425678283496,0.0081265900986690794
23,0.010055490802349291,0.0082252265895294482
47,0.0033134415498335145,0.0045438507927678812
42,0.06821684377854885,0.014007938893027495
43,0.011145083736110109,0.0072205252443259078
3,0.20850498686914826,0.034825912382847532
7,0.067893770089007127,0.017833925448880079
9,0.30322759102359204,0.047430456067927673
