Motif ID,Mean,STD
541134,1.5314892022665036e-05,2.0770721317372737e-05
541135,3.6814822763793201e-07,1.0395844872959928e-06
541133,1.7808954588432985e-05,2.7263846540683648e-05
35230,6.1571748515367104e-05,9.5378257119965327e-05
35231,1.3260661430760028e-05,3.8068318170105472e-05
35549,4.0002403890826539e-05,7.086020200681302e-05
145758,2.2840937073090011e-07,1.2052776346363258e-06
540989,6.7673969553148428e-06,1.2623899046397527e-05
35543,2.6389661181445311e-06,7.3020462228593817e-06
562111,5.4306614399006848e-08,2.8589802413016362e-07
296366,6.0699575474487731e-06,1.2893572196382222e-05
296364,1.174785648990681e-05,1.7847012552161788e-05
296363,2.3905716281091872e-06,3.9468251557175707e-06
581359,1.5831200086876413e-07,5.8066543409454389e-07
35547,2.7628752223447513e-06,4.8185638328257784e-06
19391,1.7829940392236881e-05,5.3428516962250518e-05
281774,6.9482680475946963e-05,0.00014333491064666889
290542,7.0938052838367578e-07,2.3539062235542927e-06
817015,2.5904030430732988e-05,6.4662760103057941e-05
212191,1.2612556335062601e-07,3.88012554088771e-07
812007,1.1187282751563931e-06,2.41913113869058e-06
420333,9.9346668632911141e-08,3.9273790345435247e-07
27373,7.3808400239588444e-06,9.6621740079983044e-06
82220,0.00026722712818143691,0.00043437055770070984
552639,4.435253031167815e-07,2.5495530620738739e-06
75949,1.7792275082979137e-06,3.4340360219622377e-06
279500,1.4898470717548958e-05,4.2908921499064083e-05
279502,3.053672262625954e-06,9.560739676597775e-06
552631,2.8377289394081899e-07,1.2650098060572295e-06
552635,2.8579825059563461e-07,1.1195578879814466e-06
280155,5.2292840347550793e-08,1.8503328889040447e-07
297707,1.8570844160758973e-06,1.2893748200681282e-05
99998,5.7635347133143625e-07,1.3379352535435097e-06
165822,5.1094748002079811e-08,2.3190111802681972e-07
297709,4.6100402782393633e-07,1.3548018524264727e-06
16701,0.0001311411331835011,0.00014236541991687662
80590,3.2158270430460116e-07,9.2314256715038598e-07
149931,4.3317445535570023e-07,1.1891682582571844e-06
678623,3.3173995535639904e-08,1.6005442559470204e-07
280987,4.613026275128075e-06,1.0167603446730281e-05
17259,3.9551578602670262e-06,6.3602795664568198e-06
100014,6.0608708074588296e-07,1.0226713107192755e-06
543806,4.1873215877398369e-06,6.9709298452378445e-06
839423,3.390424821531408e-06,1.8755004246814586e-05
295851,7.7647012984149062e-06,1.5423890376670357e-05
52461,0.00011808699470522366,0.00011431617662666958
52462,0.00225889194691337,0.0017783189564968087
295852,6.7666949705613543e-06,8.5910995355599645e-06
295854,3.221209235658059e-06,6.9192552890016846e-06
297562,2.9017442464548765e-06,4.8317784895792632e-06
297561,1.3645295201812223e-05,2.2201442639576624e-05
549755,1.106612348248051e-07,4.6309547615384147e-07
297564,1.8506130771172537e-06,3.9993762005225425e-06
10702,1.0054328476675529e-05,1.1134831054145394e-05
836959,8.6498808907761688e-07,2.9307649838474019e-06
144765,2.1997473180038431e-07,6.6759773387955817e-07
149147,6.4566669026946052e-08,2.0012159382356458e-07
173543,3.4159645514013958e-07,8.9197391901268319e-07
436703,1.4365756193618236e-08,8.8059182127281397e-08
269549,2.5938090250825616e-06,4.2804917618399111e-06
173549,7.5420430627620005e-07,1.5703924196211459e-06
269543,5.5293792460312935e-07,1.102731389190336e-06
