Motif ID,Mean,STD
63,0.00050885784207162763,0.00077908993746512209
11,0.076405012677371861,0.013628394856217
10,0.2203858546788327,0.04417793632123676
39,0.012427379860754453,0.0040515911196286241
38,0.013690441160553887,0.0026490939985134468
15,0.0096378554643275927,0.0065281499397490386
23,0.0078327829094746414,0.0065342594995730155
47,0.002593864893440751,0.0029531245329410829
42,0.061979602536808891,0.015728187128095501
43,0.0091187618221987912,0.0052204348086131724
3,0.21310180430530287,0.028752633686195017
7,0.060258522505549923,0.014121184578709851
9,0.31205925934331202,0.047252397559415765
