Motif ID,Mean,STD
541134,2.5707008121696905e-05,1.7441590473649818e-05
541135,1.098092368574041e-06,1.8233552706928178e-06
541133,7.7222717705002851e-05,4.6517893315339644e-05
35230,1.2664364671850845e-05,2.9456491220056267e-05
35547,4.3216209054529571e-07,1.2128144695078176e-06
35549,7.8888592030694079e-06,2.6307649271470993e-05
145758,4.6844706574148517e-08,2.7175208057424218e-07
35543,8.5536698896099477e-07,4.2696634055773183e-06
583551,2.0904547355081223e-08,9.525798775851693e-08
562111,1.3610958512308264e-08,1.1066788325544139e-07
296366,2.4313462384119351e-06,4.5101100179689155e-06
296364,8.728917127603879e-06,1.1634143123602851e-05
296363,4.1219245016905607e-06,4.9815425204315164e-06
581359,1.454247586064372e-07,6.326755262376308e-07
35231,1.6957234502526867e-06,7.1085082070566085e-06
19391,3.9618946355390512e-06,1.5064767844788e-05
281774,2.6047472567995884e-05,5.9289610983547041e-05
817015,3.8565572981532092e-06,1.5989651093704043e-05
212191,7.384495772244168e-08,2.9077752647060927e-07
812007,7.0825363687146287e-07,2.0184263131979009e-06
420333,4.9919118839788933e-08,2.3655542475030972e-07
27373,1.5050323481518779e-06,2.8371063291704966e-06
82220,0.0011202610527302874,0.00039307185163122918
552639,1.858920601543499e-07,1.1269666722941309e-06
75949,4.4723795734255875e-06,4.9606054872829493e-06
279500,5.4724394630377889e-05,5.0887779825838252e-05
279502,5.1958829104854775e-06,5.9881716752298402e-06
552631,2.9153435702503797e-07,2.2059649514915529e-06
552635,7.3492579255280632e-08,3.6054229302940849e-07
297707,4.9179925661975129e-07,3.3392709555801584e-06
99998,9.1047703142582042e-07,2.3606694490726747e-06
165822,8.9379353631735495e-08,5.8152319604441865e-07
297709,2.1827126394619209e-07,5.9290018129995543e-07
16701,0.00025797052113276384,0.00028093287298234951
80590,4.0572283564535559e-07,1.0547657981247617e-06
543803,2.0095420759794422e-07,5.7294640095255326e-07
678623,9.9285769631770604e-08,6.9890288934087061e-07
280235,3.1317770153127991e-06,6.6612268951600068e-06
17259,1.3440050185720699e-06,1.9112651996426722e-06
100014,1.6655567284200101e-06,3.2924004850512404e-06
543806,3.1682194753829673e-06,4.9224281964359652e-06
839423,6.6239607986971582e-07,5.5729330991945748e-06
295851,3.8183789005673179e-06,7.3752337860848681e-06
52461,2.4988562117556304e-05,3.0270093119233112e-05
52462,0.00043876882670775604,0.00035330934139923527
52463,3.4324147847973975e-05,5.2267703378649771e-05
295854,3.7479709155296895e-06,4.2671413030365365e-06
297562,5.6479058712693137e-06,6.9083955170458935e-06
