Motif ID,Mean,STD
541134,2.265392059840722e-05,2.1214659113936597e-05
35543,8.9920456535492771e-07,2.1711954045532509e-06
541133,4.022270401824482e-05,3.8560131469609027e-05
35230,3.4456451637980226e-05,4.1346396016789904e-05
35547,1.3522592136291931e-06,2.9714316961085352e-06
35549,2.3382185228635995e-05,3.3869487365971843e-05
145758,4.9837771966834716e-08,2.3998972857687717e-07
541135,5.74480355629858e-07,9.5569854895179212e-07
562111,1.5625595725837048e-08,1.137560539695655e-07
296366,6.796319803104598e-06,1.000070988575718e-05
296364,1.449372941336987e-05,2.658122293067068e-05
296363,3.0422722094737925e-06,3.4443530398917872e-06
581359,1.057900416530642e-07,3.8378247308749759e-07
35231,4.5407885203197563e-06,1.1924279234239575e-05
19391,9.6015706087542657e-06,1.8079344062287003e-05
281774,5.8032833608031164e-05,9.0175278097441786e-05
817015,1.1437155212443236e-05,2.9949037465148409e-05
212191,8.6525701970578781e-08,3.4309473381150717e-07
812007,1.2139875738498032e-06,2.9359654942483953e-06
420333,2.3798394660249479e-08,1.7325492831508292e-07
27373,4.4009893136929614e-06,5.9401862710161455e-06
82220,0.00038186882028837379,0.00033135135151018524
552639,2.5328095251991085e-07,6.7699024934498829e-07
75949,2.9715575480355265e-06,4.9012170361372466e-06
279500,1.8415736918028764e-05,2.2610986430450891e-05
279502,2.320916145237185e-06,2.7646089517054596e-06
552631,3.9887230459025514e-07,1.8868547774143029e-06
552635,2.5399366419063119e-07,1.0725480632462258e-06
297707,5.9571214848734198e-07,1.7656500877605795e-06
99998,7.8506903002345371e-07,1.9855945774556984e-06
297703,1.3021250548219699e-07,3.7781802929088856e-07
297709,1.7866231245463475e-07,4.287801998616667e-07
16701,0.00015836542638071109,0.00012213280218893258
80590,2.6366647532345007e-07,6.8398645977687399e-07
149931,5.9927563690844649e-07,1.3169064429379017e-06
678623,1.0335132962783021e-08,5.2700764219042019e-08
280987,4.7360933735299689e-06,2.0771505028284442e-05
17259,2.71419978645042e-06,5.1375957737400404e-06
537966,6.3531030387255554e-08,2.0588225915834627e-07
543806,6.3345268508173197e-06,1.2734496757843663e-05
839423,1.0211099838226129e-06,3.0268457431699982e-06
295851,1.0395350214029243e-05,2.2089069204379252e-05
52461,7.7749383044725621e-05,8.0870622814285893e-05
52462,0.0017864497475733525,0.0017004588613047616
52463,0.00017554905724220191,0.00025989849338037014
295854,3.1435194952551807e-06,4.4567458109669084e-06
297562,3.3050677589338704e-06,3.4522881863233981e-06
297561,1.680682075129752e-05,1.712340676565618e-05
297564,2.78706568037288e-06,4.1594346634755578e-06
10702,1.1852827106277068e-05,1.2801854860052372e-05
836959,2.6557557863575088e-07,1.0719859340295975e-06
144765,2.7851189199621753e-07,1.0220852271926577e-06
149147,5.404325658266454e-08,1.9815961970271856e-07
277487,1.6347223861564389e-07,1.0489467678110143e-06
436703,1.2688553372792233e-08,6.643354812461227e-08
269549,2.9505196977072803e-06,3.8911719828453579e-06
269547,6.9222058192722773e-07,1.2023727185097466e-06
269543,4.4158003747397067e-07,1.1221131801419737e-06
152926,2.2825105679347399e-06,3.0579409205313152e-06
84125,1.3617204597596655e-06,1.6436457291564027e-06
270061,8.2275180643896503e-06,8.8450602464292283e-06
829371,3.8977164370755777e-09,2.8375803979165156e-08
633325,1.6850411984147806e-08,1.2267285092424541e-07
26026,3.3637439624988259e-05,3.2225568172743097e-05
306943,9.1123454694284006e-09,6.6338876366526359e-08
44799,4.9162869020599867e-05,9.0213559292091317e-05
271229,9.7862409972821556e-09,7.1244909863196269e-08
271227,5.6168039947159358e-09,4.0890950308081807e-08
271223,1.5815447447090196e-07,5.4785994616486316e-07
147871,1.2036866810144146e-07,3.5585784196922567e-07
147870,1.1281520723543139e-06,1.7562405484142344e-06
149677,2.2151581186088395e-06,3.3791227355197034e-06
22871,1.4793302300626219e-06,2.724417144252144e-06
827135,7.8567546794842192e-08,3.3529700328984247e-07
139933,9.8430285164446857e-06,2.7452604493083072e-05
22878,1.8592926785849858e-06,3.5556375608001029e-06
139934,1.2643815927390553e-05,1.5387743645156203e-05
37790,4.4471709071468027e-06,6.3873316756451609e-06
38503,0.00021163257967292642,0.00016443327652735965
158719,1.9625849746597642e-07,1.0977919983957282e-06
3519,9.1799432196677393e-05,0.00014101444243210521
2685,0.00011606127504577476,0.00012718106841874227
2686,9.5314361633937818e-05,9.0880955615020353e-05
2687,0.0001393833718930761,0.00013516941924120559
2683,0.00027385089802992957,0.0002585333799327416
563934,3.7598540405371192e-08,2.4644875158122454e-07
563935,5.063414148187225e-08,2.0916796680729619e-07
528797,4.741119932757212e-06,6.5142262143874335e-06
563933,6.5439306525991955e-07,2.7085768707889912e-06
563931,4.3803993921040173e-07,1.0894618658540444e-06
528799,5.2949313163421458e-07,1.1152500534701688e-06
528798,3.3506308631087116e-06,8.471811311572075e-06
271085,3.582658280374565e-06,5.614962798486819e-06
71820,0.00012378925270676767,0.00014350028958283988
268635,6.4373816584623264e-07,1.3989489017578792e-06
268636,4.0582176096835278e-06,6.2652274072604183e-06
148638,2.439770763785606e-06,3.9283599461031785e-06
148639,1.0248248448715636e-07,3.0790657366357045e-07
433086,1.1806752784533181e-07,4.9866238314333651e-07
33853,1.3671935907570988e-05,1.1210521755235206e-05
543471,1.6933237137311001e-06,2.8275749142973599e-06
543470,2.8501333882754094e-06,4.3419335401416984e-06
33501,2.3958591171354609e-05,3.3121823396858017e-05
71756,8.2198286473577175e-05,9.1441589157749572e-05
575453,1.8886500775156669e-07,6.2825283215178733e-07
575451,2.5588563263805508e-08,1.5312621255656676e-07
575455,9.5316622518390025e-09,6.9391548620894849e-08
17823,2.9685362807912833e-07,1.0738764715279413e-06
17822,6.8595771804768408e-06,9.3047933225913039e-06
156655,4.9039967740998035e-07,3.1154403926964257e-06
27579,7.91445364954285e-05,0.0001439444311063402
183227,1.1526542093775181e-06,2.6751797067421843e-06
27575,6.3161673572942489e-06,1.2586140271266075e-05
137643,6.600515074667207e-06,8.0224077784822088e-06
137646,7.7940303864691158e-07,1.3068168152823487e-06
83611,1.490758107408224e-07,4.360796074514408e-07
83614,5.7522047760331771e-07,8.3570507238927715e-07
1179,0.0011337793915669131,0.00082877953082718698
1006,0.00035132863647890781,0.00028133935077987154
296555,3.9313267229350394e-07,9.6190249223353799e-07
296554,1.3165786294021159e-05,2.0201053423814067e-05
296556,1.2456402927326545e-06,1.812125888707111e-06
296550,2.0234504522201018e-05,2.3515985284439981e-05
296553,1.6577881383594285e-06,3.3972158986671072e-06
313326,3.1747665313980016e-06,1.0107371046825467e-05
174686,5.6596192445596134e-07,1.1825783592913091e-06
313325,1.4564227299795889e-06,2.876687922244452e-06
72255,1.4264142607402933e-06,6.990270821540832e-06
72254,2.6059374785201267e-07,8.9686954520886191e-07
72251,3.2206707948508508e-05,7.0548786628288538e-05
268859,6.7663022444796875e-06,2.4109178198327197e-05
169341,4.5925706638441849e-07,1.7392121664444315e-06
552028,7.4091779519527862e-06,9.2598029988400872e-06
34559,1.1766150481172762e-06,2.1306942089134326e-06
847579,5.8322578395066129e-08,3.5431702080210272e-07
109662,1.3376343643469903e-07,6.3194915759972426e-07
552026,4.4468760140291184e-07,1.0744478347957111e-06
8541,2.1307001923085969e-05,2.8812411652736355e-05
8543,2.3503541872640358e-06,3.4553619251873415e-06
8542,1.4136772301178733e-05,1.6224218470298692e-05
224255,3.8512726042546843e-08,2.4717881496871903e-07
26623,9.9439115796905347e-06,2.7625836046308973e-05
531935,7.2684694922679204e-08,2.0278404297415114e-07
825806,1.4602644962656111e-06,2.7454984453772155e-06
541309,3.8955018457900154e-08,1.3705298691282309e-07
35931,3.5962332236941896e-06,4.9098317830712954e-06
541307,3.8381225858397595e-08,2.1503690679640997e-07
35935,1.3347259158888717e-06,2.5801795846804871e-06
35934,2.3599306157566068e-05,2.3647414424275681e-05
576439,6.9755188560116986e-08,4.3405959894969168e-07
838879,2.6773132532047303e-07,6.8911661721108244e-07
838307,1.3020987007790731e-06,4.0029598375880327e-06
838877,3.7235312966485367e-07,9.8073355942802424e-07
170455,2.982203949148574e-07,8.5506703705427019e-07
575950,3.3215372451708167e-06,5.3755822920500702e-06
273627,2.5906516324465473e-08,1.1094237980217629e-07
144349,6.0291016132603934e-06,1.7743884135128695e-05
273623,9.6396702342598719e-09,4.9461960629351651e-08
158158,1.0418287152154415e-07,3.3599279200836238e-07
