Motif ID,Mean,STD
1142,0.0006982824915887795,0.00048432294901466772
1143,0.00040173635388380619,0.00030638491320706789
1141,0.00039079094825506265,0.00026800979359147789
693,0.00013138073143892834,9.8333194172770455e-05
2486,0.0010143154574229062,0.0010447642543124089
2487,0.0011015678579179543,0.0011173554649669534
2485,0.00068074844041226385,0.00056864029455825705
2483,0.00018434857757774055,0.00019824546723501004
815,3.2793614929374161e-05,6.317158413155539e-05
2461,0.00043883289317470873,0.00061448162432351677
2462,4.374443310080875e-05,5.0714592249973228e-05
2463,3.206262414779417e-05,7.0502500665790168e-05
1791,2.0784572708249625e-05,4.2422320010419017e-05
1318,0.0017641501570584324,0.0010333246137945609
2318,0.0031587865684301196,0.0021689543862166752
2319,0.00012626765158281762,0.00010541800306180148
415,0.00086084903220487419,0.000777481279130678
2799,1.7944334212968619e-06,4.4437164532140069e-06
2415,3.5731458548881639e-05,6.0199393971310854e-05
411,0.00090054484968024183,0.00075621040323934838
299,0.0019835029382053648,0.00098125246779954406
294,0.019221532292295909,0.0072863518825818513
295,0.0014073001067321581,0.001449851846284139
292,0.0472096818773819,0.023444811714659539
2219,0.0004195123961780972,0.00027341271153317527
291,0.013189637618863851,0.0043887616552938137
591,0.00075972319026270003,0.0019278246106207467
590,0.004001228999411772,0.0056348806561072554
319,0.00041666266032301587,0.00044296267443199444
311,0.0042783720014761932,0.0026964034384796558
310,0.019878874404902991,0.0076181278326427028
191,0.0012300510140165234,0.0014494906820151057
1126,0.00065113867554474471,0.00033190096424987948
270,0.019792908788772465,0.0062512030522329344
271,0.0019637099300076574,0.00098771006426739581
275,0.019180212946435522,0.0056808409883640125
278,0.014839612887018037,0.0052366721463726253
279,0.0015003283448822599,0.00073657016591356401
367,0.00034733447147741536,0.00042572628052153387
2267,0.00029746020486692452,0.00027538406690747602
3583,0.00011948770182724454,0.0001966071712825261
2935,2.3034350310320469e-05,2.5398912732664717e-05
447,0.0014080787100798071,0.0018175950930172354
102,0.0067550649558727584,0.0021910247599307049
3310,2.1521231314700345e-06,8.7896918630647113e-06
307,0.0032419614069598532,0.0015958763203486207
39,0.023398667809998011,0.010874289571107754
38,0.07091765206459999,0.01612333110425998
2229,0.00032607045421757769,0.00030880086091251963
438,0.0037627774151921911,0.0020473747378641134
439,0.0053303234942885785,0.003427220595688439
2165,0.00026893068413429226,0.00019020635310939706
2167,0.00038920769371131797,0.00037180275758611918
435,0.0010617468761341601,0.00077535132030287566
430,6.3652011965707281e-05,5.8196095242663402e-05
431,0.00055912339509953427,0.00045173724550588457
2293,9.2627039457994238e-05,0.00010426441065386581
2291,9.7941447795427464e-05,0.00012110352090323301
2295,0.00011807024068201448,0.00014972878380150375
2294,0.00068968907400647082,0.00078165302644825048
2190,0.0015533140057294929,0.00090763277523222988
2191,0.00014252383204157475,9.7042424226330981e-05
63,0.0057859539736259871,0.0072560655700550231
2194,0.011649822456142003,0.0085662938088894355
2196,0.0078806605865145412,0.0041020088771299198
255,0.00047602171238020862,0.0006756739759238309
2227,0.00049714199302296192,0.00051982886149037324
3519,9.1366569080978039e-05,0.0001170922960699128
2203,0.00021132366791936136,0.0001900442039219401
2205,0.00013952645515104145,0.0001693561806801298
3455,5.0512905255738968e-05,7.1134847807111814e-05
3511,0.00052557327771594236,0.0005345925684261941
3510,0.00032512705096479736,0.00031199214040460025
1205,0.00063036117747945568,0.0010502958667145026
735,2.7562217715053269e-05,5.900402401615726e-05
2367,1.2928439877064952e-05,1.8164632641559546e-05
631,0.00091392518515452821,0.0015500882108699539
1215,0.0001598214148580252,0.00036686924754004941
2423,3.4074246043031678e-05,4.1265148766940199e-05
164,0.090257781827087435,0.033027512657936603
166,0.0064435214495913761,0.0019587684876629747
95,0.001267148364735172,0.0014544704160987163
161,0.038437001687589817,0.014508359197448297
162,0.035075550892803641,0.016173916915301977
3438,0.00012878111256522384,0.00022438197240091099
1102,0.0016399138008781455,0.00095970573402569921
1199,5.1402043901581738e-05,9.8406915859996342e-05
2347,7.9038226057955013e-05,7.8336463096990446e-05
2343,0.00021881482670706062,0.00031670073828936112
2342,0.0055885457437062263,0.0041349563836002995
1190,0.0016971350560029551,0.0011398660746242857
1195,0.0005335554035012397,0.0006287024588321605
2223,2.795344021965719e-05,4.0467666471139145e-05
1197,0.0009531866347836709,0.0012734525997095058
2221,0.00031213589485823597,0.00019629138079763826
1279,4.6107355865823196e-05,7.6942803226526019e-05
142,0.007500776746410847,0.0040913588928284603
143,0.0016161585699893243,0.00073569753543411697
614,0.0015019449581308013,0.0013757611800189367
2127,0.00057674206281553531,0.00080058471722667987
2126,0.0048112677961448594,0.0038940363177611061
879,9.5508206328657536e-05,0.00018811224880339091
943,0.00013569839185380154,0.00022913534213982425
1471,0.00014103428364819332,0.00024021946550004006
2163,0.00016492044705485994,0.00013235333758167064
351,0.00020489353713985193,0.00022260491934150329
47,0.0089899837906278635,0.0089293332946383409
687,0.00010245145097426539,0.00011120178024015086
806,0.0014616528510724785,0.001089605622241929
2349,0.00012301658611092668,8.8007344123259361e-05
3435,0.00018484079179099459,0.00037978455958451949
3327,4.080602858026122e-05,5.7609705921210535e-05
21,0.10297095292178327,0.029865746534251253
2150,0.0014025582418875564,0.00080090861316488185
283,0.0035863048364490504,0.0019110862535503409
2159,4.0759453322270571e-05,5.9794873124310825e-05
287,0.00058388847900432553,0.0004450963935236848
678,0.0005189212600963495,0.00032953933398828164
